file_name,unicode,lexical_diversity,burstiness,average_sentence_length,text_entropy,stop_word_ratio,word_length_variation,punctuation_ratio,repetition_score,perplexity
183861991.txt,0.0,0.6106902356902357,4.411368716708589,12.571428571428571,9.78515738400241,0.17604739737621666,4.1230978288793185,0.030209858467545144,0.047420670570780254,
183861999.txt,0.0,0.5477629987908101,3.725746565748787,15.70253164556962,9.685955450954008,0.16417910447761194,3.588002900403259,0.02687980451051265,0.06906450552533255,
183862007.txt,0.0,0.6242650988776055,4.139005705065159,16.129310344827587,9.482666814105055,0.17665615141955837,3.811842923395151,0.027584935798980158,0.050766909382873315,
206730723.txt,0.0,0.6404285048905449,4.6339768070544824,12.933734939759036,9.69089457710242,0.17644341801385682,3.939232908822061,0.03098621087401038,0.043904244037043794,
206730827.txt,0.0,0.5906412478336222,4.541189863650624,13.93719806763285,9.956216217386086,0.1826689774696707,3.9578115116677512,0.030035054174633525,0.04767966408854235,
206732488.txt,0.0,0.5786802030456852,4.144477752489999,11.761194029850746,9.723400719523466,0.17599641737572772,3.805903743112047,0.028932909924895407,0.055559973588197586,
206732567.txt,0.0,0.6072019867549668,4.5810472752571405,12.019900497512438,9.789184771994961,0.16960262187628022,3.8126086773178787,0.03275548319126521,0.05574257791758247,
206734788.txt,0.0,0.6117538176770014,4.446560684727708,12.78698224852071,9.632747304566623,0.18031278748850046,4.047427349111732,0.03113543382392009,0.04809443539030406,
206734820.txt,0.0,0.5755517826825127,4.346392773556114,11.155303030303031,9.872103909375399,0.17401628222523746,3.803039257192069,0.03677225689232957,0.06057439060883485,
206734986.txt,0.0,0.6075949367088608,4.855274095833366,12.558974358974359,9.796827781117544,0.16769420468557336,3.90432369374809,0.0364061456245825,0.043998571088354366,
206735145.txt,0.0,0.5859342488555972,4.2757587661878,11.955223880597014,9.697281002788024,0.18586278586278587,3.9069520438154144,0.02989223192080753,0.052624527161347856,
206736617.txt,0.0,0.5975609756097561,4.09353339613574,17.202797202797203,9.752518616983991,0.18427518427518427,3.856273944588688,0.025550744635295237,0.048958620157017074,
206736732.txt,0.0,0.5469537333944113,3.9541929124579176,17.325396825396826,9.518440829679777,0.16715399610136453,3.8733483955315884,0.028799366300780806,0.08484605962588149,
206736967.txt,0.0,0.584,3.8720702150141855,16.949152542372882,9.485664811518594,0.16591478696741854,3.7028821185760763,0.02367212342480273,0.050655981995157584,
206737256.txt,0.0,0.5924947145877378,4.281524534254834,15.382113821138212,9.425949997106443,0.18946248004257585,4.028345041907738,0.030168970814132105,0.049259348778413425,
206737538.txt,0.0,0.5803472478758773,4.327603400747754,15.03888888888889,9.890065376368307,0.17793317793317792,3.9908674375018873,0.032300884955752215,0.05558062279721404,
206739824.txt,0.0,0.6109435588108574,4.4719174500839305,11.841836734693878,9.740550754397557,0.16709621993127147,3.8202610773255956,0.033891547049441785,0.0571591075789426,
206740229.txt,0.0,0.5958366064414768,3.905639312697965,15.154761904761905,9.775596159276581,0.1853328019131128,3.5841179869742863,0.032471835652750164,0.05004273520585739,
206740688.txt,0.0,0.5385115372115697,4.187730372290672,14.652380952380952,9.882866006622553,0.16462585034013605,3.9031198252681434,0.030221283915865198,0.07690269424288881,
206741248.txt,0.0,0.6009389671361502,4.2358092427769805,13.3125,9.908157366584705,0.1804647785039942,3.783883420240144,0.030585949051582104,0.051220022132303866,
206741484.txt,0.0,0.5898967952199892,4.0855524050319225,14.967479674796747,9.341846951420774,0.1908108108108108,3.788083464377448,0.027212647401840092,0.05246532582254593,
206741672.txt,0.0,0.6204605845881311,4.3145836835513025,17.92063492063492,9.687202331616847,0.18469656992084432,3.9871669210206346,0.026772132643748097,0.044878391001530515,
206741702.txt,0.0,0.610231425091352,3.92170460899568,13.532967032967033,9.901462497074903,0.16374030216414864,3.695948015871226,0.02803384862667234,0.04166917073327081,
206742752.txt,0.0,0.5799412505245489,4.076968525920895,13.854651162790697,9.634701927048743,0.19298245614035087,3.8082973190153346,0.024932717209160616,0.051821033896244206,
206743458.txt,0.0,0.5572916666666666,3.906707438493781,12.962025316455696,9.902579281089997,0.17690009956853633,3.6964594090836913,0.026331052082125044,0.05312338600871619,
206750667.txt,0.0,0.6008130081300813,3.9610270899240474,16.62162162162162,9.812346192075486,0.16332378223495703,3.755729174258667,0.03271050254362193,0.060200921937914986,
206754594.txt,0.0,0.5489886219974716,4.047123720907815,12.656,9.93045816971194,0.16901860166773572,3.764022206621534,0.029356652092442224,0.06801766823453148,
206754981.txt,0.0,0.5862977602108037,3.999556075598438,14.503184713375797,9.659838507013166,0.16012773722627738,3.820201213312244,0.03671087533156499,0.07006600268012142,
206755899.txt,0.0,0.5623491552695092,4.155531821856874,14.975903614457831,9.675665824845414,0.16981132075471697,3.851992871820258,0.03570718122140441,0.06671545856095212,
206755987.txt,0.0,0.6072266541529798,4.358060724475594,13.487341772151899,9.635131834536956,0.16635859519408502,3.674811197216458,0.034774130646733833,0.06542588474995537,
206756007.txt,0.0,0.6355820105820106,4.086393486131259,16.085106382978722,9.263213763954361,0.18733850129198967,3.757978590157589,0.02657116451016636,0.035231148883077934,
206756011.txt,0.0,0.60108153078203,4.556911555552767,12.924731182795698,9.70635800111784,0.1739492301290054,3.8183132763090493,0.033530385433908724,0.04850402326812897,
206756237.txt,0.0,0.594017094017094,4.1891594511316494,15.394736842105264,9.67377664208369,0.18429003021148035,3.8526458438909508,0.026359981680321613,0.052682158484316066,
206756285.txt,0.0,0.5835374816266536,4.0947641914651784,16.1984126984127,9.532582470117294,0.1822289156626506,3.867309545098635,0.025572085797932725,0.057514846962083144,
212425224.txt,0.0,0.5912248628884826,4.784981132373042,11.301652892561984,9.895953472407898,0.17788286649690796,3.7750765673945303,0.032062731431060774,0.052950711348995816,
219399206.txt,0.0,0.6318537859007833,4.039905929998738,19.15,9.3214253298144,0.1609724047306176,3.916906713444496,0.025517976843388177,0.05819340634624037,
219399231.txt,0.0,0.532843137254902,4.147681596669983,13.972602739726028,10.12932686230558,0.16423907584128578,3.7352904612592663,0.03202415213588398,0.09608728773230635,
219481831.txt,0.0,0.5894780447390223,4.0662097458862565,15.278481012658228,9.711419419119622,0.19010309278350515,3.7592316665676324,0.02761410166783182,0.05528478456595143,
219503756.txt,0.0,0.5710947930574098,4.359216576091882,12.431535269709544,9.892893499891331,0.18488799732530925,3.934294125905937,0.031070240657405594,0.061876378381825914,
219504330.txt,0.0,0.6094839609483961,4.596053588021517,12.957831325301205,9.627105719872471,0.17600741083835109,4.030865264367762,0.03257013866494679,0.05607483963885923,
219517660.txt,0.0,0.601498127340824,4.141206292615272,14.51086956521739,9.89409998189052,0.17512399847386495,3.7582116316599823,0.03549097313958609,0.05057579811652374,
219517830.txt,0.0,0.6353555120678408,4.059169161397178,17.224719101123597,9.242043853727097,0.18438320209973752,3.9008754790563938,0.021775672371638143,0.05023649636799904,
219524082.txt,0.0,0.6294559099437148,4.132530290616194,11.97752808988764,9.706829496875116,0.17731859682844786,3.739952919698509,0.02894016425498631,0.03365592740592743,
219524245.txt,0.0,0.5623003194888179,4.547326500406518,11.81132075471698,9.906053723191217,0.18202033036848794,3.9297724947660058,0.03330389342754103,0.06895895363266885,
219524362.txt,0.0,0.6182911120652641,4.8645129448867985,12.796703296703297,9.794837183627696,0.1706792777300086,4.048517955770745,0.033885102239532616,0.046024466529713315,
219524660.txt,0.0,0.6462072958888245,4.143266208654501,15.844036697247706,9.4566232110553,0.19080459770114944,3.8606445786025896,0.024401689347724072,0.04111922318224498,
219524704.txt,0.0,0.6134564643799473,4.947724024932104,12.358695652173912,9.815293489841375,0.14619110523998238,3.8337924756656037,0.038449969921796674,0.05462982198294186,
219524807.txt,0.0,0.5922208281053952,4.26336035956281,14.232142857142858,9.697910784614313,0.1930193439865433,3.9676733104116257,0.03132302490926266,0.05174961648457649,
219583441.txt,0.0,0.5869084475895622,4.360013967465141,14.220125786163521,9.641268125744993,0.16887709991158267,3.9098671097166466,0.026864760354126386,0.05197206968488377,
219583525.txt,0.0,0.5848648648648649,5.373801012925181,10.354477611940299,9.909926527372033,0.15427098674521356,3.892394276644642,0.0405764431205217,0.061513793154925445,
219584231.txt,0.0,0.6167400881057269,4.321834779224145,12.399159663865547,10.029552990032816,0.16779891304347827,3.8376333892052528,0.03291776458095725,0.054199920862117834,
219584368.txt,0.0,0.5843729481286933,4.123748072583522,11.451127819548873,10.044081613187746,0.15677680377612946,3.6709577265760296,0.04043655778894473,0.06813265652131362,
219613438.txt,0.0,0.5796481217308607,4.99234510322785,12.517857142857142,9.512473070050977,0.1843100189035917,4.027765771420925,0.03238708960613299,0.057687129146900884,
219613462.txt,0.0,0.5973344103392568,4.59835106938697,11.462962962962964,9.766140383308626,0.1757085020242915,4.028593750278082,0.031578449010510365,0.0548844570568075,
219613491.txt,0.0,0.6007067137809188,4.54028499213558,15.943661971830986,9.686883601359002,0.1595515308322553,4.035668519383189,0.030498388296553436,0.05694945972727372,
219613584.txt,0.0,0.5712739083363406,4.047306162541546,12.20704845814978,9.819321083239394,0.18410351201478742,3.714370423181471,0.027089584226318044,0.05159276784287459,
219613927.txt,0.0,0.5901342038447588,4.296179705014239,11.072289156626505,9.896170048024652,0.17464377055169894,3.877450033519299,0.03125261134787332,0.04623785240065431,
219614109.txt,0.0,0.5735475896168108,4.409141723867826,12.195979899497488,9.663965632982842,0.16652960526315788,3.902726943128952,0.03232303855745252,0.06911278022389133,
219642853.txt,0.0,0.6309639727361246,4.379238411636165,14.068493150684931,9.622393617678648,0.17626953125,3.776241263891202,0.03158242848481508,0.04299356137608812,
219642901.txt,0.0,0.630965005302227,4.017977053872054,16.4,9.563400572208907,0.17681623931623933,3.8875125241178963,0.025197045863588407,0.04383054616336601,
219642924.txt,0.0,0.6422182468694096,3.97043033539871,16.441176470588236,9.43323055981328,0.17494089834515367,3.8372774286719813,0.02400993514557748,0.041991713876806946,
296286214.txt,0.0,0.5991575991575991,4.212577766027011,12.12340425531915,9.89165826394418,0.18566775244299674,3.9022577070979474,0.027320564091770153,0.05105356993459903,
296287611.txt,0.0,0.5711718188353703,4.2571592799043785,11.591666666666667,9.875982847434843,0.17095588235294118,3.791495028800243,0.03538696537678208,0.07319394953507613,
296291365.txt,0.0,0.6052631578947368,4.213482134528668,15.144927536231885,9.550436659803747,0.17406311637080868,3.941138950938161,0.0312256049960968,0.051804952002848015,
296292916.txt,0.0,0.5983217803721269,4.344267375859668,15.227777777777778,9.91331476163831,0.17951541850220265,3.9728284873244712,0.029305447973147433,0.047927713496184465,
296294234.txt,0.0,0.5929512006196747,4.263782646120098,14.50561797752809,9.84336421578441,0.17082683307332294,4.041820675996407,0.03225806451612903,0.07121155773797722,
296294564.txt,0.0,0.5962006819288845,4.197292888456221,17.108333333333334,9.521740130218653,0.17277486910994763,3.706284568141538,0.030090100300334335,0.06500612536582046,
296294926.txt,0.0,0.5982003129890454,4.369955693370142,13.891304347826088,9.790708617894392,0.168359375,3.8922199408711777,0.0319332305180078,0.05451745376739903,
296296355.txt,0.0,0.5756154747948418,4.336029966583448,13.53968253968254,9.71401618902866,0.19135559921414538,3.8924927688580664,0.028844370246707475,0.05660748336165128,
296297523.txt,0.0,0.5838323353293413,4.065175278780851,14.627737226277372,9.484475095324536,0.17038539553752535,3.859406408455015,0.028004600345025877,0.05454560672904318,
296298428.txt,0.0,0.5613886536833192,4.070039262312153,14.7625,9.525384566692814,0.19214527027027026,3.7896038996405106,0.02972749793559042,0.06929119432775471,
296298862.txt,0.0,0.5894881484026108,4.112487532440376,15.566844919786096,9.906356082148376,0.18905817174515235,3.874492256369226,0.0310438654353562,0.05525084248672746,
296299367.txt,0.0,0.6146788990825688,4.514402581512289,15.974137931034482,9.44159399749203,0.176986301369863,4.093354013764767,0.028818800247371677,0.0474280574241418,
296299617.txt,0.0,0.6465652857891977,4.085881986117543,16.161016949152543,9.647443804464158,0.16390041493775934,3.87525651590742,0.024034181947658894,0.03814515377207861,
296299771.txt,0.0,0.5377885783718105,4.32376841931035,12.50759878419453,10.153412433010828,0.17664745677774993,3.796746922032523,0.033543096329622143,0.07506655206579999,
296300093.txt,0.0,0.6352994146780729,4.490243490187318,17.217054263565892,9.746671646097115,0.18064802485574788,3.9572917768303735,0.03106130385835636,0.04307598044050681,
296301717.txt,0.0,0.5934826883910387,4.466557428908819,11.91747572815534,9.725654642403436,0.19191506737443856,3.914249990437021,0.031729444734717144,0.05269941718684479,
296302663.txt,0.0,0.6198533558939651,4.351762962160732,15.153846153846153,9.428635426817413,0.17381738173817382,4.331615275281232,0.029746673490276355,0.06494857670701815,
296305038.txt,0.0,0.5440569928758905,3.903689464984904,14.338709677419354,9.658507460404019,0.17808749516066588,3.6185450554405008,0.024959705272852867,0.07165498574310092,
296305388.txt,0.0,0.5969412925505674,4.434909967073995,12.359756097560975,9.451075564889523,0.1829683698296837,3.7865111228080304,0.03352634626519977,0.05745433452647963,
296305490.txt,0.0,0.5440356744704571,4.076726597993509,15.829411764705883,9.692156466178563,0.1780664883454337,3.8775570508017347,0.02975600972359773,0.07837012706041951,
296306168.txt,0.0,0.564137308039747,3.899582544056082,16.043478260869566,9.577222823487434,0.18070009460737937,3.72176568431456,0.02818109065965474,0.0643696265183783,
296306356.txt,0.0,0.5715653422690282,4.185310992057067,14.711267605633802,9.483685827921613,0.18676470588235294,4.031113107496326,0.025206258890469416,0.07185664623261512,
296307375.txt,0.0,0.5622992935131663,4.40979061317406,12.259842519685039,9.869556957744932,0.18531580634818853,3.895684192222693,0.031693384927215774,0.06591169738340291,
296307747.txt,0.0,0.5694736842105264,4.510330811132827,12.231759656652361,9.909869989406584,0.18009308986752595,3.922982056303307,0.027360006592772674,0.05247416994247778,
296309319.txt,0.0,0.6137787056367432,4.264324849323898,12.539267015706807,9.775725580227832,0.17251585623678647,3.902449808654974,0.032349292979409576,0.05076535964420459,
364641930.txt,0.0,0.5949412183826149,4.5049494667757894,10.922178988326849,9.877318999933522,0.16165689149560117,4.0362291163269015,0.0348323793949305,0.06986196296323205,
366006561.txt,0.0,0.5644741731698253,4.784101078124441,10.678571428571429,9.815322396122832,0.166412213740458,3.77083820419192,0.041790020165615484,0.05804142963027137,
366242163.txt,0.0,0.6430738119312437,4.234631688475989,16.76271186440678,9.635769908939444,0.17688442211055277,3.9859689266393232,0.029219487237792052,0.044499020265383105,
366243324.txt,0.0,0.5936493327197423,4.239742192820304,15.977941176470589,9.65777086132897,0.16337349397590362,4.053045112539372,0.025906735751295335,0.06099859934009427,
366243344.txt,0.0,0.5936739659367397,4.025925777428519,13.117021276595745,9.75799540234116,0.18649650061753809,3.689399150054396,0.029960899315738025,0.05642936853316177,
366243370.txt,0.0,0.5745614035087719,3.850551115519165,14.666666666666666,9.73738170851817,0.19280517380759904,3.7391140657901674,0.026345373674177625,0.06247955263120014,
366252472.txt,0.0,0.5518845974872033,3.9086721379414544,17.330645161290324,9.502892704998715,0.1744621141253508,3.836876796345065,0.023175430643699004,0.07511350312577225,
366467502.txt,0.0,0.4585052728106373,4.041164736349259,12.252808988764045,9.933483951281538,0.17334669338677355,3.743915193188979,0.04003561359252115,0.11088162651680566,
366467519.txt,0.0,0.5860235472844664,4.188436201975431,11.252136752136753,9.792878602307278,0.17258687258687258,3.7488618547824886,0.037786653502670194,0.05407791733305156,
366467632.txt,0.0,0.583008573655495,4.358798682958408,12.766169154228855,9.809371309323353,0.16927396710790213,4.2009090933874464,0.03190615300346905,0.06441101287266582,
366468090.txt,0.0,0.6088911088911089,3.9296638903549233,16.966101694915253,9.572780767308148,0.19012987012987012,3.8354937156124964,0.02799752781211372,0.05431960521664109,
366468199.txt,0.0,0.606884827879303,4.205715256725536,12.928571428571429,9.787616241357512,0.18614718614718614,4.026388867515986,0.03114099388301906,0.05349086124448604,
366468518.txt,0.0,0.6064729680029423,4.289817854438539,14.015463917525773,9.901563056262653,0.16908212560386474,3.9069556115148556,0.03277497649773524,0.050374581283239905,
366469336.txt,0.0,0.5975865687303253,4.204099378640219,14.43939393939394,9.488899853591137,0.17446808510638298,4.026081749987526,0.030591926627647377,0.06014488934079426,
366512242.txt,0.0,0.5409026798307476,4.240323084636811,11.591280653950953,10.220757575567328,0.17798254122211446,3.695747711712887,0.04362820692555727,0.08028602637739579,
366512465.txt,0.0,0.6335456475583864,4.314231614753356,10.852534562211982,9.836263926415214,0.1651063829787234,3.9159721224877746,0.031161886242100145,0.045129120877128504,
366690472.txt,0.0,0.5555555555555556,3.8658322064244137,14.58433734939759,9.677395270601751,0.189937106918239,3.6307934911026702,0.025347712154807498,0.05537238394443866,
366818100.txt,0.0,0.5987002437043054,4.1596332211674145,11.14027149321267,9.729935355630953,0.17929606625258798,3.7842945290306593,0.03454810495626822,0.05862121119000879,
366819016.txt,0.0,0.6113243761996161,4.14761217710998,13.986577181208053,9.632999277581224,0.17551622418879056,3.9080839280531348,0.030448628414995252,0.0580477485659841,
367630153.txt,0.0,0.5424878836833602,4.011794434642289,14.530516431924882,9.902169040205237,0.1782711066263034,3.960879458187956,0.025098288392041618,0.08429313104288061,
367920218.txt,0.0,0.6059479553903345,4.233261046306856,15.154929577464788,9.654883782961761,0.17491901897269782,3.9255162473557723,0.02622321714102974,0.05579293397148888,
367941301.txt,0.0,0.617163183637172,4.445586849348948,13.882716049382717,9.728691878413136,0.17641882974043116,3.847537963219867,0.0332215787869552,0.05854444976773898,
367941348.txt,0.0,0.6378685980341439,4.35128342079593,14.10948905109489,9.670202868058519,0.16385669125395153,3.847325629488317,0.02829250093271981,0.04217574273391922,
368169553.txt,0.0,0.5632988435788192,4.961216850943287,10.63430420711974,9.999205016478655,0.1642901425914445,3.9833471830616154,0.036282845246842305,0.06558495393079039,
368169641.txt,0.0,0.6327116212338594,3.9536685325197998,14.033557046979865,9.694840937157556,0.176153091265947,3.7470510779669337,0.033203014335089806,0.04909602124932366,
368408769.txt,0.0,0.6450068399452804,4.313142205638764,18.50632911392405,9.195768194418612,0.19302949061662197,4.071200278486921,0.025411874417158843,0.046953308216187484,
368408788.txt,0.0,0.6193399846508059,4.242173316582752,12.71219512195122,9.879944341225702,0.18100078186082877,3.8151135283785513,0.031095438725041218,0.03676366634168199,
369062041.txt,0.0,0.549147442326981,4.4803102693380765,11.869047619047619,10.196446646860528,0.17394675626776945,3.702614470573173,0.03636310532157252,0.06644534708745203,
369062180.txt,0.0,0.6229680125852124,4.287118557693583,16.728070175438596,9.5372811828145,0.1817711030554117,3.9273559890337424,0.028640629730547987,0.04845016210176284,
369849581.txt,0.0,0.5671342685370742,4.201794847376297,12.66497461928934,9.633912139791466,0.1799756789623024,3.872504578073872,0.030125602039852678,0.05738391002008658,
369849794.txt,0.0,0.634136382196815,4.407791345452647,12.431472081218274,9.868586502488974,0.16749585406301823,3.8205981289089035,0.0347006129184347,0.048531282107766804,
369850028.txt,0.0,0.5498866213151927,4.491653684686183,12.721153846153847,9.700576532616859,0.18115664496361547,3.789112846027609,0.029061332160914485,0.05919870651106035,
370030299.txt,0.0,0.5884046052631579,4.34472577174703,14.73939393939394,9.716806720030077,0.18679950186799502,3.845175418354279,0.024247371200845056,0.048383849293381576,
370030335.txt,0.0,0.5389501838849883,3.922292274886779,15.417525773195877,9.871699451829647,0.1746031746031746,3.761503497403088,0.03159537669788239,0.0743469299748426,
469631985.txt,0.0,0.5940794809407948,4.117916674207965,14.011363636363637,9.797857482341433,0.17905544147843944,3.842270911924087,0.033601560594976834,0.05690644017263313,
470537514.txt,0.0,0.6055488540410132,3.955122208864108,18.629213483146067,9.301466823822999,0.1695835847917924,3.8396698282848103,0.023115718688708323,0.0561656231300261,
470537603.txt,0.0,0.5367430922986478,4.321195980132832,12.741573033707866,9.976695733897886,0.1808542865798243,4.011767306532958,0.03154041115178823,0.07333728310691029,
470537656.txt,0.0,0.6137931034482759,4.689030685474583,12.817679558011049,9.742341765555052,0.17175239755884916,3.9217346571604303,0.029822879346016046,0.048629869037643214,
470537780.txt,0.0,0.5970149253731343,4.276718358035321,15.881481481481481,9.64359308413463,0.1859127934834691,4.149214084873207,0.026823043926806754,0.05057940225001212,
470554963.txt,0.0,0.6227627351996329,4.435019832778219,12.893491124260356,9.800897847665825,0.1614704513727315,3.901614258168203,0.028930102805186753,0.0426008010831449,
470555377.txt,0.0,0.5112844803566453,3.9815660983265686,13.594696969696969,9.86662927627538,0.20213080793134064,3.66415813273078,0.033104505697459666,0.07800929493265224,
471182986.txt,0.0,0.6343355965082444,3.972983652836451,14.728571428571428,9.662399159593164,0.17172211350293543,3.6907168411546296,0.03039582624475445,0.04063012517839998,
471183505.txt,0.0,0.5942492012779552,4.239302528585294,12.746606334841628,9.916680013464232,0.16970998925886144,3.822143698805689,0.032355123237985325,0.05014685968714416,
471560888.txt,0.0,0.6132686084142395,4.493877671380213,13.362162162162162,9.810778764824196,0.1772853185595568,3.9199363190286514,0.032111789746437164,0.04830107476305828,
471565949.txt,0.0,0.5623198847262247,4.7432398696245714,11.713080168776372,9.850166583081355,0.15927272727272726,3.8255637039386183,0.03796036368207148,0.0822181997635239,
471567789.txt,0.0,0.611592879963487,4.20170838905689,12.448863636363637,9.677085786751038,0.1746031746031746,3.76753460196184,0.032227287183292694,0.050592925996805205,
471569946.txt,0.0,0.6142938173567782,4.07483274087044,15.601769911504425,9.467610668840367,0.1734338747099768,3.9069543409494933,0.027840636357402453,0.05049838119639799,
471571273.txt,0.0,0.5743670886075949,4.262189039424133,11.44927536231884,10.011401554304472,0.1794789321325185,3.8832058471150797,0.032282915734252904,0.05148274395136321,
472528424.txt,0.0,0.6321070234113713,4.159880418221508,17.984962406015036,9.86739968206016,0.1732186732186732,3.8466390178133327,0.0299880810488677,0.038305736697537285,
472715333.txt,0.0,0.6129715981348028,4.197008393563604,15.726666666666667,9.746601218753035,0.18528138528138527,3.9581952037280534,0.02435816242022702,0.05002625173291464,
472912014.txt,0.0,0.5687919463087249,5.43374327314597,13.098901098901099,9.675523852634953,0.15878378378378377,4.1948460054771,0.034096282984961694,0.06717917291184328,
472914708.txt,0.0,0.6343344155844156,4.2963894305824235,13.688888888888888,9.875735061583766,0.1597222222222222,3.7829458255626935,0.03491672975018925,0.04822590513322339,
472924457.txt,0.0,0.5823016964695094,4.416781126394141,10.144186046511628,9.562187231937875,0.16587901701323252,3.689038792561626,0.03236438296952669,0.06619944488057777,
472932069.txt,0.0,0.5870841487279843,3.940753553117949,13.37696335078534,9.805652685898412,0.1709741550695825,3.6623996115755366,0.030500786818476348,0.058277862038640105,
473112686.txt,0.0,0.5323101777059773,4.098711521662816,17.56028368794326,9.56213535606406,0.1966544267645859,3.904356651008544,0.025254720169974407,0.08184423463137808,
473288719.txt,0.0,0.5697996918335901,4.172723332596931,13.409090909090908,9.94411916231847,0.1920849420849421,3.9162666191070135,0.027169018312818972,0.055200686151848255,
473563992.txt,0.0,0.6403973509933775,4.307009024840238,13.853211009174313,9.280859549950012,0.16432865731462926,3.844620421995,0.028780822963585008,0.042117441382147236,
535478146.txt,0.0,0.5625869262865091,4.661137430478728,11.234375,9.83087753026649,0.1703197987782968,3.7991213253812597,0.03724699756445788,0.06991915977035296,
535478150.txt,0.0,0.5962650066696309,4.1161714432424485,12.634831460674157,9.701136920741018,0.16901408450704225,3.9585132417256363,0.02956738250855898,0.053185745586836974,
